Ad ID,Advanced Demographics,AgeBracket,BillingAddress,Closed Date,No. of target critereas used,Number of Ads,Globe,% Impressions,Calculation1,Calculation2,Age,Interests ,Gender ,Language ,OS type ,Advanced demographics,Segments ,Location,Year of AD,Spend per Impression,Number of countries,Icon,Total impressions,CandidateBallotInformation,Country,Creative Properties,CreativeUrl,Electoral District,EndDate,Gender,Impressions,Interests,Language - Split 1,Language - Split 2,Language,Location Zip code,Location T,Location MA,Location ED,Location R,Location Type,Metro Area,Number of Records,OS Type,OrganizationName,PayingAdvertiserName,Region,Segments,Spend,StartDate,Targeting Geo - Postal Code
fea33cda5de5558650a096ca0c7f475579c594880269a3555d72450a4277e675,,17+,US,1/1/2999 12:00:00 AM,2,1,,0.003073308,,,1,0,0,0,0,0,1,0,1/1/2018,0.003770526,1,,53043,,United states,web_view_url:http://poll.openpoll.io/b42001905c02859521dded9f153ff198a8b487404a9b42743dfa76a3,https://www.snap.com/political-ads/asset/eb9d0d17ad417bef52701ec64301bfb3b741c9aab040dfc2951664037e3793a8?mediaType=mp4,,,,53043,,,,,0,0,0,0,0,,,1,,OpenPoll Inc,OpenPoll,,Provided by Advertiser,200,9/17/2018 9:29:44 PM,
626d9f317b771efbe9b68a07829430e417ed82b02858a151a8b4349ccec37fd1,,18-28,US,9/26/2018 5:00:00 AM,4,1,,0.000468271,,,1,1,0,0,0,0,1,1,1/1/2018,0.003217025,1,,8082,,United states,web_view_url:https://ourlivesourvote.com/register-to-vote?rtv_source=snap&rtv_tracking=NVRD_Voter_Day_Blue_Vertical,https://www.snap.com/political-ads/asset/e1b1d0b252522836ab942422a7cd3065f87f9f9996ffd9a462c54c3e81f39048?mediaType=png,,9/26/2018 5:00:00 AM,,8082,"Cordcutters,Yoga Enthusiasts,Vegans & Organic Foodies,Hipsters & Trendsetters,Math & Science Enthusiasts,Men's Lifestyle,Philanthropists,Wellness & Healthy Lifestyle,Women's Lifestyle,TV Live Event Viewers (The Academy Awards),TV Live Event Viewers (The Emmy Awards),TV Live Event Viewers (The GRAMMY Awards),TV Live Event Viewers (The Golden Globe Awards),TV Network Viewers (A&E),TV Network Viewers (BBC America),TV Network Viewers (BET),TV Network Viewers (CNN),TV Network Viewers (Discovery Channel),TV Network Viewers (HBO),TV Network Viewers (IFC),TV Network Viewers (MSNBC),TV Network Viewers (PBS),TV Network Viewers (Showtime),TV Network Viewers (SundanceTV),TV Network Viewers (Viceland)",,,,0,0,0,0,1,,,1,,ACRONYM,Our Lives Our Vote,Wisconsin,Provided by Advertiser,26,9/25/2018 5:00:00 AM,
728e930e64f5efbc4ac6bed94e6977b57b341f5ef5d8717fb0de9e2ebf77737e,,18+,"Po Box 21600,Washington,20009,US",11/6/2018 11:00:00 PM,2,1,,0.000350768,,,1,0,0,0,0,0,0,1,1/1/2018,0.021143046,1,,6054,,United states,,https://www.snap.com/political-ads/asset/3f026acc45a73d5748b1851a1eebf2708db8ab9085a840711107aabeccbcb5be?mediaType=mp4,,11/6/2018 11:00:00 PM,,6054,,,,,0,0,0,0,1,,,1,,"Middle Seat Consulting, LLC",Beto for Texas,Texas,,128,10/25/2018 4:00:00 AM,
e05e87fcd57e3453ae8ab93801b7031dd0f62ba8d0d8a38a94b49ed9a67a2523,,34-,"501-100 Park Royal South,Vancouver,V7T 1A2,CA",1/1/2999 12:00:00 AM,3,1,,0.011824846,,,1,0,0,1,0,0,1,0,1/1/2018,0.002057936,1,,204088,,Canada,web_view_url:http://www.fnha.ca/what-we-do/mental-wellness-and-substance-use/non-medical-cannabis-information?utm_source=Traction-Snapchat&utm_medium=Snapchat-Ad&utm_campaign=2018-Cannabis,https://www.snap.com/political-ads/asset/be4c8f0fe651c84618a392c7dff1b8b3776ce3f6fc6d926fb03e2ca5d5a8025d?mediaType=mp4,,,,204088,,en,,en,0,0,0,0,0,,,1,,First Nations Health Authority,First Nations Health Authority,,Provided by Advertiser,420,12/7/2018 10:56:48 AM,
d2f00e2775c3119e1bbb4707a67b0a510b65c69b929223bca958c5c374f00cc8,,23-,"Stohagsgatan 2,Norrköping,60183,SE",9/8/2018 12:18:44 PM,3,1,,0.014063587,,,1,0,0,0,0,0,1,1,1/1/2018,0.002443074,1,,242727,,Sweden,web_view_url:https://vansterpartietostergotland.se/,https://www.snap.com/political-ads/asset/2d0d47929edf48881f5ca3ecb229bf8eebb8c20eb53cd02ad8fdd40ca4d8b9bb?mediaType=mov,,9/8/2018 12:18:44 PM,,242727,,,,,0,0,0,0,1,,,1,,Östgöta Media,Vänsterpartiet Östergötland,Ostergotlands Lan,Provided by Advertiser,593,8/28/2018 12:21:51 PM,
697c2c7a69cd660274064d880a4c98579ed42de11c3d3592c6c83f1a233e1c92,,18+,"501 East Pine St #201,Seattle,98122,US",11/3/2018 6:59:59 AM,3,1,,0.001808190,,,1,0,0,0,0,0,1,1,1/1/2018,0.002178928,1,,31208,,United states,web_view_url:https://kingcounty.gov/depts/elections.aspx,https://www.snap.com/political-ads/asset/8b7203998de96b433bbce93b968898a823018dbd91f0e3900b3282c8f78e5934?mediaType=mp4,,11/3/2018 6:59:59 AM,,31208,,,,,1,0,0,0,0,,,1,,Mammoth,King County Elections,,Provided by Advertiser,68,10/31/2018 7:00:01 AM,"98001,98002,98003,98004,98005,98006,98007,98008,98009,98010,98011,98013,98014,98015,98019,98022,98023,98024,98025,98027,98028,98029,98030,98031,98032,98033,98034,98035,98038,98039,98040,98041,98042,98045,98047,98050,98051,98052,98053,98055,98056,98057,98058,98059,98062,98063,98064,98065,98068,98070,98071,98072,98073,98074,98075,98083,98092,98093,98101,98102,98103,98104,98105,98106,98107,98108,98109,98111,98112,98114,98115,98116,98117,98118,98119,98121,98122,98124,98125,98126,98131,98133,98134,98136,98138,98144,98145,98146,98148,98154,98155,98158,98160,98161,98164,98166,98168,98174,98177,98178,98188,98198,98199,98224,98288"
a7c348c497d8e65529473ab5b97332fee4caf8025f2b911fbee9e1b54a24ffcc,,18+,US,11/6/2018 10:00:00 PM,4,1,,0.259402313,,,1,1,0,0,0,0,1,1,1/1/2018,0.004912343,1,,4477090,,United states,web_view_url:https://showupto.vote/?source=snap&tracking=hurricaine,https://www.snap.com/political-ads/asset/b1ea328dd6d04a8b930c088fc2a67003c5eac3508b3e83cab8f0eeedb3cc1660?mediaType=mp4,,11/6/2018 10:00:00 PM,,4477090,"Advocates & Activists,Basketball Fans,Bookworms & Avid Readers,Celebrity News Watchers,Green Living Enthusiasts,Hipsters & Trendsetters,Indie & Alternative Music Fans,Indie & Foreign Film Fans,Latin Music Fans,Philanthropists,Soul & R&B Fans,Urban & Hip-Hop Music Fans,Vegans & Organic Foodies,Yoga Enthusiasts",,,,0,0,0,0,1,,,1,,ACRONYM,Show Up To Vote,Florida,Provided by Advertiser,21993,10/29/2018 5:40:22 PM,
7afda4224482eb70315797966b4dcdeb856df916df5bdc37e98f72495b5996a2,,18+,"Po Box 21600,Washington,20009,US",11/6/2018 11:00:00 PM,2,1,,0.027101985,,,1,0,0,0,0,0,0,1,1/1/2018,0.012388832,1,,467760,,United states,,https://www.snap.com/political-ads/asset/ee8334b8061f5d5d4c872dc17852c2077d90a16048e05507737eb80d5b45431f?mediaType=mp4,,11/6/2018 11:00:00 PM,,467760,,,,,0,0,0,0,1,,,1,,"Middle Seat Consulting, LLC",Beto for Texas,Texas,,5795,10/25/2018 4:00:00 AM,
d1f5e2d2e70a354a5d24cf11a0f7e856fcd42d9df6f222582fc024485e11a8a1,,18-28,US,10/9/2018 3:59:44 AM,4,1,,0.034672012,,,1,1,0,0,0,0,1,1,1/1/2018,0.003566099,1,,598413,,United states,web_view_url:https://join.knockthe.vote/swag?swag=yes,https://www.snap.com/political-ads/asset/560f0d3d77aafa57d8084e51e24ff8d19438768f1de3aa8c7d16e9ca47a360ea?mediaType=png,,10/9/2018 3:59:44 AM,,598413,"Arts & Culture Mavens,Bookworms & Avid Readers,Collegiates,Vegans & Organic Foodies,Green Living Enthusiasts,Hipsters & Trendsetters,Latin Music Fans,Urban & Hip-Hop Music Fans,Political News Watchers,Philanthropists",,,,0,0,0,0,1,,,1,,ACRONYM,Knock The Vote,Arizona,Provided by Advertiser,2134,10/2/2018 5:28:33 PM,
cf3f24fb89bf51020511195fe5bb9898015c2eb016d7e440e4ea5ebd84e8cf7c,,18-24,"17-25 New Inn Yard,London,EC2A 3EA,GB",1/13/2019 9:43:53 PM,2,1,,0.000265191,,,1,0,0,0,0,0,1,0,1/1/2018,0.001529386,1,,4577,,United kingdom,web_view_url:https://www.amnesty.org.uk/write-for-rights/action/marielle-franco?utm_source=Snapchat&utm_medium=Digital&utm_campaign=WFR&utm_content=Marielle-LGBT2,https://www.snap.com/political-ads/asset/951529dbc7da239b0a9e5a480a5d8c3381ae1246098e3c7370ab73bcce9c4d4c?mediaType=mp4,,1/13/2019 9:43:53 PM,,4577,,,,,0,0,0,0,0,,,1,,Amnesty International UK,Amnesty International UK,,Provided by Advertiser,7,11/27/2018 1:45:23 PM,
b506a16b52ddae2d64ea0230ea431e5615bdf3a55ebd3a178a6e76e3bd89a597,,,US,11/7/2018 12:00:00 AM,3,1,,0.030121061,,,0,1,0,0,0,0,1,1,1/1/2018,0.001840855,1,,519867,,United states,web_view_url:https://action.flfairshake.org/vote-out-vern-buchanan/,https://www.snap.com/political-ads/asset/d7c0b1925267115a921a007dde72c29415e30a9d9736f6982ab65b3505a12425?mediaType=png,Florida 16th District,11/7/2018 12:00:00 AM,,519867,"TV Live Event Viewers (The Academy Awards),TV Live Event Viewers (The Emmy Awards),TV Live Event Viewers (The GRAMMY Awards),TV Live Event Viewers (The Golden Globe Awards),TV Network Viewers (ABC),TV Network Viewers (BBC America),TV Network Viewers (BET),TV Network Viewers (CBS),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (HBO),TV Network Viewers (MSNBC),TV Network Viewers (MTV),TV Network Viewers (PBS),TV Network Viewers (The CW),TV Network Viewers (VH1)",,,,0,0,0,1,0,,,1,,Lockwood Strategy,Change Now,,Provided by Advertiser,957,10/5/2018 1:28:05 AM,
ad196210394ae33426eacc77649600a60deedb56e3957e0b2e85c627df210070,,18+,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",11/6/2018 10:59:59 PM,1,1,,0.000980518,,,1,0,0,0,0,0,0,0,1/1/2018,0.007800035,1,,16923,,United states,web_view_url:http://votingmatters.org/,https://www.snap.com/political-ads/asset/4f5b78fa7c75c4bc63126e3dd14d1e98d678d69eef9784f208cc8c1e4671dd40?mediaType=png,,11/6/2018 10:59:59 PM,,16923,,,,,0,0,0,0,0,,,1,,Mothership Strategies,Progressive Turnout Project,,,132,10/28/2018 5:58:01 PM,
57e32f1e9b3b92f69d7c4f62e1a1ee675fdca080b18ad3532eb365342ffd81f0,,18+,"430 S Capitol St SE,Washington,20003,US",11/7/2018 4:00:00 AM,1,1,,0.006086417,,,1,0,0,0,0,0,0,0,1/1/2018,0.009481470,1,,105047,,United states,web_view_url:https://mypollingplace.org/,https://www.snap.com/political-ads/asset/c8d854509e28a88dcffc80c1fe48de012e6538998d74d067c771d679b5df1f96?mediaType=mp4,,11/7/2018 4:00:00 AM,,105047,,,,,0,0,0,0,0,,,1,,Democratic Congressional Campaign Committee,DCCC,,,996,10/17/2018 3:00:00 PM,
ae7beb060014ce8d9fe446f1de4ec09d5cd4d32663e40572dff9c18756dccdd8,,18-34,"1140 Connecticut Ave NW, Suite 800,Washington,20036,US",10/17/2018 6:30:00 AM,2,1,,0.007163114,,,1,0,0,0,0,0,0,1,1/1/2018,0.003413411,1,,123630,,United states,web_view_url:https://nextgenamerica.org/on-the-line-pledge/?utm_campaign=MV_WI_Motivation-Act1&utm_source=snapchat&utm_medium=cpc&utm_content=Chopping_Block_1,https://www.snap.com/political-ads/asset/3f291357af3880de0f4188093d9ddc953b98a1582fc7726adefd87246589cfb2?mediaType=mp4,,10/17/2018 6:30:00 AM,,123630,,,,,1,0,0,0,0,,,1,,Bully Pulpit Interactive,NextGen America,,,422,9/6/2018 2:34:57 PM,"53703,53719,53726,53715,53713,53212,53202,53211,53704,54901,53218,53711,53593,53213,54703,53210,53705,53204,53205,53714,53717,53209,53206,53208,53216,53598,53143,54150,53716,53224,53562,53225,54701,53590,54814"
4d910fdb9f5035437bdf4b03cc167be4c271000ff670779635d9f80f75346e6a,,18-24,"10 Triton Street,London,NW1 3BF,GB",9/28/2018 3:16:38 PM,4,1,,0.055351297,,,1,1,1,0,0,0,1,0,1/1/2018,0.001912444,1,,955322,,United kingdom,web_view_url:https://www.cyberaware.gov.uk/,https://www.snap.com/political-ads/asset/a472e036c7b9df74a3e395dde058a0a411584d2567189fd07ce0153ff05572dd?mediaType=mp4,,9/28/2018 3:16:38 PM,FEMALE,955322,"Gamers,Hipsters & Trendsetters,Men's Lifestyle,Outdoor & Nature Enthusiasts,Parents & Family-Focused,American Football Fans,Family Travelers,Wellness & Healthy Lifestyle,Women's Lifestyle",,,,0,0,0,0,0,,,1,,Dentsu Aegis Network,Home Office,,Provided by Advertiser,1827,8/23/2018 3:16:38 PM,
3af2a0894b7d969aed065b1c1d0a399882df677209dfe543ae9e53ec23c6211f,Spanish Speakers,18-25,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",1/1/2999 12:00:00 AM,4,1,,0.011825947,,,1,0,0,0,0,1,1,1,1/1/2018,0.003209101,1,,204107,,United states,web_view_url:https://register.rockthevote.com/registrants/new?partner=37610&source=snapchat,https://www.snap.com/political-ads/asset/34e452fc2dfcebfb9c4ffa76b31acb95453ff5ff2622af215867dd086aa1cb61?mediaType=png,,,,204107,,,,,0,0,0,0,1,,,1,,Mothership Strategies,Voto Latino,Texas,Provided by Advertiser,655,10/1/2018 9:08:10 PM,
52d500c7b0f297365d9b19b764da3325353a6557d69cae30466f5d71a8e7e72b,,30+,AU,1/1/2999 12:00:00 AM,3,1,,0.000222779,,,1,0,1,0,0,0,1,0,1/1/2018,0.006241873,1,,3845,,Australia,web_view_url:https://www.itallcounts.org/plan-change-for-girls?affiliate_id=Facebook&affiliate_sub=S-9568,https://www.snap.com/political-ads/asset/2b8b30e0668cd6809022f35ca257e9d58b99ef192978ba8b379d6477cd15b36d?mediaType=mp4,,,FEMALE,3845,,,,,0,0,0,0,0,,,1,,ItAllCounts Pty Ltd,ItAllCounts Pty Ltd,,Provided by Advertiser,24,12/28/2018 12:36:16 AM,
3280f6b6b7a15f79be9360c90544d24f59c806af6eb62e83cd8a8151d3e0704e,,,"202-120 Eglinton Avenue East,Toronto,M4P1E2,CA",9/4/2018 3:59:00 AM,3,1,,0.010648202,,,0,1,1,1,0,0,0,0,1/1/2018,0.001648710,1,,183780,,Canada,web_view_url:https://plancanada.ca/ChangeTheBirthStory?utm_campaign=FY18-Q4-SHOW&utm_source=snapchat&utm_medium=cpv&utm_term=leadgen_F21+,https://www.snap.com/political-ads/asset/eeb5d0eb7394d94794a1839ea618e26b56e362a1ed694d44e6173fcaaf78ff4a?mediaType=mov,,9/4/2018 3:59:00 AM,FEMALE,183780,"Arts & Culture Mavens,Green Living Enthusiasts,News Watchers,Outdoor & Nature Enthusiasts,Parents & Family-Focused,Philanthropists",en,,en,0,0,0,0,0,,,1,,The Aber Group,Plan International Canada,,,303,7/20/2018 11:09:54 PM,
1671b93c7f61843b9ac91aaa9497511566cbec9fef77615a0c06e13634a6ff5d,,18-34,US,11/6/2018 10:00:00 PM,4,1,,0.003936787,,,1,1,0,0,0,0,1,1,1/1/2018,0.004533012,1,,67946,,United states,web_view_url:https://knockthe.vote/?source=snap&tracking=sniffing,https://www.snap.com/political-ads/asset/6253f1ac5cf62a3cb84ec4cb50ffa26bdc63677646bfab0ddf40820aa1d45d9f?mediaType=mp4,,11/6/2018 10:00:00 PM,,67946,"Basketball Fans,Green Living Enthusiasts,Indie & Alternative Music Fans,Indie & Foreign Film Fans,Latin Music Fans,Philanthropists,Sneakerheads,Soul & R&B Fans,Urban & Hip-Hop Music Fans,Vegans & Organic Foodies,TV Network Viewers (MSNBC)",,,,0,0,0,0,1,,,1,,ACRONYM,Knock The Vote,Arizona,Provided by Advertiser,308,10/26/2018 6:05:50 PM,
14535fea019a9b1a910a77ce1555af8bdedbb5c78fb60aa4a8b83b446a4a3201,,,US,11/7/2018 3:00:00 AM,3,1,,0.182504197,,,0,1,0,0,0,0,1,1,1/1/2018,0.002140712,1,,3149886,,United states,web_view_url:https://action.socalhealthcarecoalition.org/vote-out-steve-knight/,https://www.snap.com/political-ads/asset/754f6f633564cc6a107ae80210ce724269b5d1c8158df2079cf60746f82d77e8?mediaType=png,California 25th District,11/7/2018 3:00:00 AM,,3149886,"TV Live Event Viewers (The Academy Awards),TV Live Event Viewers (The Emmy Awards),TV Live Event Viewers (The GRAMMY Awards),TV Live Event Viewers (The Golden Globe Awards),TV Network Viewers (ABC),TV Network Viewers (BBC America),TV Network Viewers (BET),TV Network Viewers (CBS),TV Network Viewers (CNN),TV Network Viewers (Comedy Central),TV Network Viewers (E!),TV Network Viewers (HBO),TV Network Viewers (MSNBC),TV Network Viewers (MTV),TV Network Viewers (NBC),TV Network Viewers (The CW),TV Network Viewers (VH1),TV Network Viewers (Viceland)",,,,0,0,0,1,0,,,1,,Lockwood Strategy,Change Now,,Provided by Advertiser,6743,10/6/2018 1:11:41 AM,
124f3ac4c9972ef862e3fb9000ca58c2c5e6b426194bb7b4a1e982adf09e2dc7,,18-20,"19 West 21st Street, 8th Floor,New York,10010,US",10/1/2018 6:59:00 AM,2,1,,0.000312702,,,1,0,0,1,0,0,0,0,1/1/2018,0.002594034,1,,5397,,United states,"web_view_url:https://vote.dosomething.org/s/1?r=campaignID:8017,campaignRunID:8022,source:ads,source_details:snapchat&utm_medium=CPC&utm_source=Snapchat&utm_campaign=September&utm_term=Broad&utm_content=Ad%205",https://www.snap.com/political-ads/asset/ece5027c8704c100cd7193ebd88f04723de24faace51f2db9e715ed3be376d54?mediaType=mp4,,10/1/2018 6:59:00 AM,,5397,,en,,en,0,0,0,0,0,,,1,,"Do Something, Inc.",DoSomething.org,,,14,9/1/2018 4:00:00 PM,
1d7afc7cef2b43704591d456c935ea04e51d6835628eb51d2082fb70a3e717f0,,18+,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",11/7/2018 1:00:00 AM,2,1,,0.000168258,,,1,0,0,0,0,0,0,1,1/1/2018,0.004132231,1,,2904,,United states,web_view_url:https://vota2018.org/,https://www.snap.com/political-ads/asset/184e26c36589261ae6348a6f7aed70403a2ed8c8a40637045e27e004f690c8d0?mediaType=png,California 45th District,11/7/2018 1:00:00 AM,,2904,,,,,0,0,0,1,0,,,1,,Mothership Strategies,Voto Latino,,,12,11/2/2018 10:47:04 PM,
8fc1fe0c57a2569485d8e7fd139ecf6f750145f2872b406535a621304fec96ea,,18+,"430 S Capitol St SE,Washington,20003,US",11/7/2018 4:00:00 AM,1,1,,0.019782838,,,1,0,0,0,0,0,0,0,1/1/2018,0.007664664,1,,341437,,United states,web_view_url:https://mypollingplace.org,https://www.snap.com/political-ads/asset/4a69ed4e43fcbefbb2172dfc50d09201f941ef58b3958866b65fa2f405375b7a?mediaType=mp4,,11/7/2018 4:00:00 AM,,341437,,,,,0,0,0,0,0,,,1,,Democratic Congressional Campaign Committee,DCCC,,,2617,10/17/2018 3:00:00 PM,
42f53d11aefb7de32435acd7b038313f02a711895a8234ab385f6333d52d5604,,20-29,"Skt. Petri Passage 52 ,København K,1165,DK",11/30/2018 7:48:35 AM,2,1,,0.036727721,,,1,0,0,0,0,0,1,0,1/1/2018,0.001678517,1,,633893,,Denmark,,https://www.snap.com/political-ads/asset/6f5aa115eb90d8ffb4b8830f4e38127ba43b6ac1b990c6a3ab8f44ca253ab59b?mediaType=mp4,,11/30/2018 7:48:35 AM,,633893,,,,,0,0,0,0,0,,,1,,Reprise Media,Mejeriforeningen,,Provided by Advertiser,1064,8/20/2018 6:56:43 AM,
9f73d9a0ca35f30280fcd30a8b29587b72b315188be52e442fe44c6bee63d264,,18+,"919 Central Ave,Auburn,68305,US",11/7/2018 2:00:00 AM,3,1,,0.009381403,,,1,0,0,0,0,0,1,1,1/1/2018,0.002155439,1,,161916,,United states,web_view_url:https://www.kristfornebraska.com/voting-center,https://www.snap.com/political-ads/asset/340414ef15928ab6427954099c5a9fb8b1a796999d2a81dd2fb2701462482a5e?mediaType=mp4,,11/7/2018 2:00:00 AM,,161916,,,,,0,0,0,0,1,,,1,,BCom Solutions,Krist for Nebraska,Nebraska,Provided by Advertiser,349,10/31/2018 3:07:31 PM,
eb3d96669598caac165406987ecfc9b0a25a414fb6b5d8a7ad92eef26f27a744,,18+,"948 11th Street, Suite 300,Modesto,95354,US",10/1/2018 6:59:59 AM,3,1,,0.012304473,,,1,0,0,0,0,0,1,1,1/1/2018,0.004901915,1,,212366,,United states,web_view_url:http://bit.ly/2wPbrRE,https://www.snap.com/political-ads/asset/3165ec51361b3ed0da7059c388fb783f2535c5e6ce1ecbef06ab5019850f50fe?mediaType=mp4,,10/1/2018 6:59:59 AM,,212366,,,,,1,0,0,0,0,,,1,,The Modesto Bee,Paid for by Terry Withrow,,Provided by Advertiser,1041,9/26/2018 1:01:14 AM,"95307,95313,95316,95319,95323,95326,95328,95329,95350,95351,95352,95353,95354,95355,95356,95357,95358,95360,95361,95363,95367,95368,95380,95381,95382,95386,95387"
d1e3985fbf8a907e567b2104b59b3bbe0c1755a0ef896b2415ee8cab96572d6b,,18+,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",11/6/2018 10:59:59 PM,1,1,,0.003013572,,,1,0,0,0,0,0,0,0,1/1/2018,0.006921480,1,,52012,,United states,web_view_url:http://www.votingmatters.org,https://www.snap.com/political-ads/asset/2e4d67a25dabf148acbf7b443b26ab9de7eb19253043feab22291f40e22570e8?mediaType=mp4,,11/6/2018 10:59:59 PM,,52012,,,,,0,0,0,0,0,,,1,,Mothership Strategies,Progressive Turnout Project,,,360,10/26/2018 8:47:44 PM,
0e78b97f3b54f1accd6b7d115d74bee0c6f85c7f5c14ff159ca25966a5cef622,,18+,"1123 Wilkes Blvd. Suite 400,Columbia,65201,US",11/6/2018 11:00:00 PM,3,1,,0.046514877,,,1,0,0,0,0,0,1,1,1/1/2018,0.002143715,1,,802812,,United states,web_view_url:https://www.sos.mo.gov/showit2vote?utm_source=SnapAds&utm_medium=Video&utm_campaign=MOSOS&utm_term=OctNov2018&utm_content=ShowItToVote,https://www.snap.com/political-ads/asset/6d61dbc97238f4894617da8c74d09bfeb593b2d713661ddf36620af6f840e421?mediaType=mp4,,11/6/2018 11:00:00 PM,,802812,,,,,0,0,0,0,1,,,1,,Bucket Media Inc.,Missouri Secretary of State,Missouri,Provided by Advertiser,1721,10/2/2018 2:00:00 PM,
d10e80d45042e0334144aa5a00d13e8b693bf899edf0665c11d3451a1aa91a6a,,,CA,11/11/2018 7:59:59 AM,2,1,,4.252791390e-05,,,0,0,0,1,0,0,1,0,1/1/2018,0,1,,734,,Canada,web_view_url:https://voteprbc.ca/signup/,https://www.snap.com/political-ads/asset/82687fec5aab10fbaaf27233348fe01c0b9a4b09b51e37d065987670002db578?mediaType=mp4,,11/11/2018 7:59:59 AM,,734,,en,,en,0,0,0,0,0,,,1,,Pro Rep is Lit,Pro Rep is Lit,,Provided by Advertiser,0,10/29/2018 9:44:20 PM,
6797068b10434458ce19be28150cfa03c531d22f4726d783848e5b9c0571eadf,Marital Status (Single),18+,"1640 Rhode Island Ave. NW, Suite 600,Washington,20036,US",10/10/2018 3:00:00 AM,5,1,,0.000649333,,,1,0,1,0,0,1,1,1,1/1/2018,0.005086107,1,,11207,,United states,web_view_url:https://www.voterparticipation.org/online-voter-registration-by-state/,https://www.snap.com/political-ads/asset/88e0b0d15f9a903134cd1ffd11fa3a7f0c2c99c7b08e5f3325281811cf055452?mediaType=png,,10/10/2018 3:00:00 AM,FEMALE,11207,,,,,0,0,0,0,1,,,1,,Chong and Koster,Voter Participation Center,Arizona,Provided by Advertiser,57,9/28/2018 11:10:14 PM,
f1d0909943c16ea32b16cf5b85867b36947b2b3cafed4b76f8cc3bf146568036,,20-,"2601 Blake Street, Suite 150,Denver,80212,US",10/1/2018 6:59:00 AM,3,1,,0.040836068,,,1,0,0,0,0,0,1,1,1/1/2018,0.001843076,1,,704800,,United states,web_view_url:http://responsibilitygrowshere.com/yourmoment,https://www.snap.com/political-ads/asset/073f7f7db330a09e8d9859fde15aadca31dc50d89971aa3a4931b4a6ce72bb60?mediaType=mp4,,10/1/2018 6:59:00 AM,,704800,,,,,0,0,0,0,1,,,1,,Amélie Company,CDPHE,Colorado,Provided by Advertiser,1299,9/18/2018 1:00:00 PM,
a5a995665483125f9f95b1fd5c1007e6506cd79ad0e83e4b14bd7d6567c1771a,,18+,US,11/4/2018 4:00:00 AM,2,1,,0.001313788,,,1,0,0,0,0,0,1,0,1/1/2018,0.002469680,1,,22675,,United states,,https://www.snap.com/political-ads/asset/c0e2f90d1f467e7a7068ad55ee54c85defea5a87b07c5ceff628e8d81fb791b8?mediaType=mp4,,11/4/2018 4:00:00 AM,,22675,,,,,0,0,0,0,0,,,1,,House Victory Committee,House Victory Committee,,Provided by Advertiser,56,10/31/2018 1:30:00 PM,
e550f2fcdcb0e5fab066622a9bb0a5d13a8ac0dcb5f8ef52ae6d8f281b3ed7fb,,20-29,"Skt. Petri Passage 52 ,København K,1165,DK",11/30/2018 7:48:35 AM,2,1,,0.031753867,,,1,0,0,0,0,0,1,0,1/1/2018,0.001729775,1,,548048,,Denmark,,https://www.snap.com/political-ads/asset/a6b00bb110fac3c0dc64466fbfe7b3188b564be487a916c29058b1c0fd19473a?mediaType=mp4,,11/30/2018 7:48:35 AM,,548048,,,,,0,0,0,0,0,,,1,,Reprise Media,Mejeriforeningen,,Provided by Advertiser,948,8/20/2018 6:56:43 AM,
5741ef0ce4ce36f2a3cc3a8a1c216829afef257fde85446705f9d24a13c3e7fc,,18+,"1328 Florida Avenue NW, Building C, Washington, DC,Washington,20009,US",11/6/2018 10:59:59 PM,1,1,,0.000872575,,,1,0,0,0,0,0,0,0,1/1/2018,0.005179283,1,,15060,,United states,web_view_url:http://votingmatters.org/,https://www.snap.com/political-ads/asset/6bfcd2d71d1a50bf43c64f4510b97231bc716db3accc1b539f00ec6d1b66aaf9?mediaType=png,,11/6/2018 10:59:59 PM,,15060,,,,,0,0,0,0,0,,,1,,Mothership Strategies,Progressive Turnout Project,,,78,10/30/2018 5:58:01 PM,
